COUNTRY,lst,rain,ndvi,dsr,pressure,temp,wind_u,wind_v,no2,o3,so2,uv,co,hoco,year,gdp,x,y
Georgia,-1.244585163811121,-0.088552705810727,0.105092445359194,-0.697296036655486,-1.491951410995325,-1.372623337774394,0.210765018717873,0.170322722706533,-0.238454144938679,1.12341719856217,0.461088809750509,-0.410619691436967,-0.631024692098474,-0.482010767278385,0.079726138440595,-0.230116205538983,43.517447639735316,42.176311509883654
Seychelles,1.054393161933947,1.155963947677302,0.268063551844902,0.08810700137352,1.007778609463247,0.888645525505764,-0.988935602848545,2.102958586987526,-0.814685987969798,-0.866598057886608,-0.67354700653901,-0.471995257787796,-0.959460675592617,-1.174664065683135,0.088263143151665,-0.23809744069392566,52.22993377020484,-6.354350871781711
Vietnam,0.208169402348234,0.833649945874054,0.934229872340055,-0.228250983044002,0.129240701982942,0.622423650224469,0.14478631638946,0.254420411070761,0.22244136238255,-0.875736887179946,-1.120687743623666,-0.541193892031769,1.391812070294776,1.6175668982467,0.145176507892124,-0.07029599802095957,106.30147371186843,16.659257438727746
Oman,1.507303087783269,-1.357071299494145,-1.886181632177009,1.395939878684411,0.427942416404262,1.095823626028319,0.039723211465181,1.214513650800419,-0.361664323579933,-0.755546879806235,0.050474161347573,2.488464699051056,0.115522682385431,-0.403394993537144,0.16794185378831,-0.19451516600292493,56.10983961181512,20.602286437263338
Venezuela,0.661559475130076,1.067186712070345,0.918467351846686,0.248473395895459,0.342656744988219,0.77455048166041,-0.586165752860665,-0.453989122854962,-0.645298261000179,-0.878027054695996,-1.319912053963902,-1.088300357391027,0.070166828277473,0.396219140066176,0.175056024380867,-0.20211084534692453,-66.16956377948908,7.122448743277419
Kazakhstan,-0.762079536006418,-1.036065444095003,-1.432574583507031,-0.420317011896559,0.442423154521885,-1.485445689167619,0.245853202060951,0.100188123076302,-0.391423484149848,1.605805619713566,0.443371713898762,0.398436885844967,0.198997088329557,-0.923294532192298,0.175056024380867,-0.14730655244477375,66.65782333242768,48.015985121557314
Cabo Verde,0.709079070795472,-1.301338222110657,-1.416121825029586,1.22698527612863,0.94108411042105,0.39792508041106,-2.285814591979275,-5.801364674424986,-0.711517487824929,-0.756486884410853,-0.464618867714161,0.758877198370675,-0.169360916888802,-1.050161171123473,0.186438697328959,-0.23779126725132776,-23.96778665384914,15.97896671777709
Mauritius,0.259121683418209,-0.365493690354252,0.836692859606308,-0.499078834129516,0.980102307765338,0.641520002118594,-2.663544477234389,1.58192049752117,-0.482520634624979,-0.592156875347594,-0.677494957752035,-0.392799188360548,-1.17512437366912,-1.319468639646113,0.192130033803004,-0.23164639517831775,57.87076676716419,-20.2518657273732
Kyrgyzstan,-1.478933328860973,-0.339021214601849,-1.345202662567884,-0.184568154934396,-3.571783596712191,-2.203344239606256,0.26852086712552,0.406727527649446,-0.42368495270801,0.984639494803535,-0.177359244999986,-0.125315749549326,-1.587972944750995,-1.179839792462806,0.207781209106633,-0.2342008751390608,74.5555965607903,41.4650543222679
Bangladesh,0.414433517673975,1.113527600560512,0.400084433096947,-0.122559275525036,0.888001377469502,0.749751521960599,0.07182154044418,0.492963072400931,0.858707145951159,-0.708254955597978,-0.207589671139097,-0.270695591971982,1.909511176944012,2.153526002691129,0.217741047936212,-0.06178639681601243,90.26849872390015,23.843231636993423
Saudi Arabia,1.238667696917102,-1.33027273253518,-1.862255089678833,1.486598452480866,-0.289064003909554,0.872699726113517,0.05717201987006,-0.450543508484172,-0.132192279517081,-0.601837583563915,0.550606057662561,2.131700083895117,-0.243304708127673,-0.298478842638632,0.226278052647282,0.18398841657836146,44.54624581495838,24.12300024508953
Brunei Darussalam,0.84106612192582,1.514163200212765,1.533176069147159,0.560359072066862,0.896642864045996,0.961065901692566,0.285529545036532,-0.02152968126026,-0.557427035569749,-0.911503900887783,-0.903018938854489,-1.31854528253984,-0.211203452542239,0.356800808507848,0.227700886765792,-0.2321341409357007,114.76110078830723,4.521445945502893
Saint Lucia,0.431469432367962,-0.449623235657538,1.292143053970466,0.156958653375965,0.986644699065037,0.887195065781312,-3.310934440812733,-0.960288834636503,-0.756146139109461,-0.770755771680669,-1.040200774258637,-0.510490959605595,-0.532965057458215,-1.185077019489782,0.229123720884304,-0.2378667371326946,-60.9687130326236,13.8978659674569
Belize,0.633164730565749,-0.160472474472381,1.18704914706539,0.22496858425355,0.655495782475507,0.846884632973699,-1.070832198635715,-0.223338857712465,-0.59874627260005,-0.795735056891745,-0.971227013533875,-0.994918342160495,-0.377741561821837,-0.212024225251187,0.240506393832396,-0.23772337636283233,-88.68476701068823,17.21766750966289
Malaysia,0.54546409830835,1.619936323099955,1.442627119819912,0.275549664723993,0.493474063259186,0.831937792621772,0.13444897235141,-0.021824562115161,-0.536767971599424,-0.880864265833888,-1.154022237727463,-1.294884342947272,0.034707555178167,0.618904866543195,0.284614251506254,-0.054756002647994705,109.70819173359753,3.7923675615904
Belarus,-1.264899479167228,-0.62083066406765,0.221878518742967,-1.610680036811813,0.721480108120621,-1.352141783598063,0.789984393169275,0.658685784711145,0.133669637371393,1.533473723363542,0.572308715317361,-0.278182719894628,0.392059200230754,-0.528680571421992,0.297419758572858,-0.20644299902270932,28.046787646774796,53.53999772684351
North Macedonia,-0.783476952779535,-0.568699003393879,0.069487530072644,-0.46376589669807,-0.663843187964053,-0.943375068861104,0.27640829872764,-0.410204006213476,0.006297380234345,1.364941927682447,1.500289408219993,-0.690754677381172,-0.331236265868616,0.026093982280696,0.298842592691368,-0.23256932783999387,21.697476315167993,41.599682920521055
El Salvador,0.976936471377726,0.334126264311847,0.89905232997095,1.155939464801775,-0.104077037669327,0.80908452439264,0.099566323280902,-0.548991040804386,-0.044901240532813,-0.846334129517505,-0.629952785141697,-1.178087306325263,-0.367148735045439,1.796759745302489,0.328722109180111,-0.2253700823899393,-88.86651153563704,13.736896803079253
Nicaragua,0.61658785467604,0.490440291986983,0.866559297844159,0.139251920667221,0.527443358345933,0.778615890022994,-1.051666794762091,-1.36165006350795,-0.638064269099301,-0.851915535437307,-0.818368433185369,-1.069784267973337,-0.582074902930537,-0.481827809648183,0.330144943298623,-0.23252258099308518,-85.0347831599951,12.839906232695087
Bulgaria,-0.695311965318197,-0.603130982604589,0.227060862666865,-0.525739697997027,0.140556364408496,-0.881201201265907,0.221130036300255,-0.329020401917015,0.250753822426496,1.395823702176141,1.357293594439648,-0.720073444842034,-0.004007669742045,-0.063877914291051,0.334413445654156,-0.2041881854864257,25.231506405101328,42.76137676273265
Latvia,-1.438955223851837,-0.47265923245342,0.277950937259558,-1.88155795324224,0.859622080063131,-1.443400034416789,0.927413802888187,1.002914040599286,-0.17137094146336,1.647119937829082,0.728743356423056,-0.17319977296955,0.411142470312334,-0.738752008187893,0.378521303328013,-0.2216660594404651,24.92942574507268,56.85753501083037
Romania,-0.900658677914651,-0.545007504567866,0.194894385937137,-0.886629588224252,0.241167248807981,-1.048231326060117,0.240040583962937,-0.121808610403312,0.298575973938881,1.379134245302072,0.94069960040013,-0.576824726535927,0.138298224065107,-0.117088756466784,0.405555151579732,-0.11233059362510396,24.969258330598404,45.843614696169716
Libya,0.812999004687562,-1.374963002766809,-1.836416308384428,1.462933141365608,0.240211660390816,0.368048339235208,-0.359859760047402,-1.14184975580274,-0.484245574781504,-0.160814121024636,-0.147571881896516,2.421445957444131,-0.38893062165653,-1.033338872947835,0.435434668068475,-0.2040000020476876,18.02328651054839,27.04395435461266
Paraguay,0.491359476773024,0.136565725625544,0.715995784606797,-0.075056555488952,0.681861991862683,0.612649899381839,-0.225446764650959,-0.425270396769024,-0.371327178514009,-0.696594714492298,-0.080984837258922,-0.640584061972338,-0.306288000681818,1.430135085692863,0.43970317042401,-0.21980013493494413,-58.391024092810255,-23.236210536390367
Bahrain,1.297128458400896,-1.278073585380387,-1.892681213786032,0.871209145958457,0.975425737474893,0.890890830232926,0.393789447385658,-2.284149622197906,4.120177271231832,-0.49010385311935,2.983379040566315,1.795157746767647,0.476395425739809,0.934561127244615,0.43970317042401,-0.21943299113071046,50.5596446283914,26.022405946959175
Serbia,-0.810006915301655,-0.513814941102502,0.215010352803457,-0.835842315574767,0.193632072680453,-0.914400497173266,0.232538488304281,-0.029554341834761,0.367254292389701,1.367816573987056,1.499605516567666,-0.650342494218347,0.058565719494636,0.260872352023442,0.448240175135079,-0.2129468095604898,20.805457455898065,44.03204580777997
Montenegro,-1.277141374293831,0.491367538397721,0.246093170475453,-0.789116712283209,-1.023013535929621,-1.161929356367762,0.038657680423956,-0.121617248681158,-0.256314281402654,1.340116055152395,1.138150290257802,-0.570514571773386,-0.533189828651224,-0.337145837813488,0.449663009253589,-0.23613207553862847,19.25323880665163,42.79132426712471
Brazil,0.546743810183684,0.618126245568103,0.992005960816543,0.235342982788657,0.365686028799657,0.729561810461871,-0.422703082045189,-0.125557828879562,-0.542547500258549,-0.789177241790527,-1.018722952000223,-1.025333148706079,0.098781144138816,0.837480290581726,0.452508677490614,0.7058337971739237,-53.08981996828059,-10.773108989310035
Jamaica,0.537153189764096,-0.102610823579381,1.249132220338639,0.524668462776639,0.624669991848322,0.855296997079852,-1.280782992791109,-0.099823981552893,-0.243741374006368,-0.768036363544457,-0.821890033300269,-0.746233097862806,-0.779122564592228,-0.200011434868266,0.463891350438706,-0.23094314414816453,-77.31901254915986,18.151419727827005
Lithuania,-1.254952074780101,-0.613155938158968,0.226907753365744,-1.76580103443152,0.843408975922564,-1.353829790896795,0.823226053678014,0.929433257711188,0.070710765440642,1.592611319050323,0.736610440955334,-0.194874778399286,0.389586366700522,-0.6980463513404,0.465314184557216,-0.21128539291211768,23.89812084675004,55.33567068216649
Mexico,0.755272200549544,-0.525639722460191,-0.202641122512335,0.92111371292644,-0.995978570239002,0.201530589146995,0.155322415234017,0.306031795682576,-0.31348242872893,-0.578700630653344,0.200112537576404,-0.44020340938947,-0.682404212755969,0.483713245714861,0.46815985279424,0.4193326265162833,-102.53288640124838,23.95046462799688
Barbados,0.825860763509366,-0.261899538110308,0.398478781605666,0.577724004427573,1.052599450469859,0.866445653742842,-4.026092405822053,-1.196831062146327,-0.636581587678934,-0.765530905230959,-0.971749735729101,-0.296426856292381,-0.502057294717012,-1.173934236166984,0.471005521031263,-0.2362334232504033,-59.56195470085727,13.178714483256435
Armenia,-1.002693138129775,-0.497084616536452,-0.718395949304082,-0.282935515568982,-2.53869283827204,-1.563393900203566,0.192791543329105,0.158777905581475,-0.032856871887467,0.936762704425794,0.315093828199482,-0.352064486937164,-1.053366664061625,-0.354351184915595,0.471005521031263,-0.2320584632441533,44.94739357240664,40.28620003004215
United Arab Emirates,1.632352395505849,-1.358592232711464,-1.881936133426835,1.263404051951925,0.775390563539447,1.111273654193603,0.341536846001052,-1.206082161718011,1.122700783812928,-0.661744180690237,1.218781718593482,2.350683207540987,0.265931833263434,0.380633052365681,0.47811969162382,-0.028121197999404185,54.33515543207541,23.91093310536122
Trinidad and Tobago,0.577477179155229,-0.040554452491226,1.231730311387471,0.405672366254923,0.977727630073041,0.866542532569708,-2.800707689597787,-0.688750736752067,-0.545592607550166,-0.812348430038665,-1.151841380417667,-0.673649988659263,-0.279921862207962,-0.892078284903987,0.485233862216377,-0.22693622912448547,-61.25317222706771,10.468644571449058
Lebanon,-0.194991726714647,-0.423724214229088,-0.707803712457608,0.489197627303061,-0.223778949190308,-0.247645461416737,0.783266280599069,0.9707729546709,4.277387569336868,0.570212735343253,0.569196016777376,-0.032444978439677,-0.426406660720999,0.125650176865969,0.529341719890235,-0.21290055410989084,35.888026526891416,33.920265819358995
Hungary,-0.755421674820486,-0.512857765664591,0.169432963917793,-0.998488575603456,0.752471551426886,-0.890194650851026,0.397845928617068,-0.24444002685497,0.762889828727154,1.376729407231042,1.046280552334263,-0.533548413269048,0.382048988794513,0.158522686494612,0.529341719890235,-0.15620650695575,19.413449233579964,47.16650236031983
Antigua and Barbuda,0.862433384840615,-0.55224334428229,0.581182406495028,0.698718723790668,1.096416197247621,0.839019104893341,-3.840895207795457,-0.21082718890304,-0.66581388200699,-0.663898516467165,-0.772200412495522,-0.165707570201791,-0.571092982557761,-1.205343366052906,0.530764554008747,-0.23805696232448653,-61.791236941109894,17.27982106339154
Argentina,-0.433503379117702,-0.578919621827774,-0.557361911786664,-0.573077217914532,-0.360179901318184,-0.63413493694504,0.613451486098903,-0.300107834970373,-0.726726177079467,-0.060588455898533,0.588102657331261,-0.035605744355527,-2.04551175580626,-0.528878568536228,0.549261397549396,-0.013109743020132486,-65.1677275888575,-35.376437889958446
Bosnia and Herzegovina,-1.129004116003224,0.108109389782321,0.54156073852456,-0.9007664615966,-0.235685886457055,-1.022236011985745,0.148255070406833,-0.050778902861085,-0.011748217356535,1.33158480168316,1.509908170913483,-0.60215579795802,-0.20361732836411,-0.125282274144737,0.573449577564092,-0.22859706924422388,17.78653087558752,44.16811541279507
Sri Lanka,0.87990940708436,0.641671848643194,0.945570541475217,0.529455587734975,0.653756382898797,0.910757120184025,0.688856245609224,0.770926754075297,-0.319139467695325,-0.689417639625011,-1.067405092736935,-0.973578476833037,0.186395250943273,0.575292513947304,0.590523586986231,-0.19403397229451508,80.70472727150128,7.6080856776207915
Tunisia,0.367582924603298,-1.103969967680126,-1.441146619870463,0.812740548903569,0.537928918368415,0.079327756817668,0.124327578088806,-0.261531799598224,-0.100610727000383,0.798525691838293,0.32340419975384,1.496508573113341,-0.235757903139871,-0.53622218352073,0.614711767000927,-0.21779279003473428,9.561335945079485,34.11086000629213
Uruguay,-0.606564500182329,0.561252757151328,0.66780077200662,-0.641680088488256,0.867138602056034,-0.231639505726792,-0.356094988548935,0.137442828445514,-0.667430829358417,-0.178813132591617,0.404145460122866,-0.524348863678843,-1.760327547852459,-0.64556127951322,0.623248771711994,-0.2076339988473354,-56.01239641685367,-32.79964546377926
Algeria,0.90829237421206,-1.316896461439119,-1.770233631107064,1.434882111770733,-0.07395637051437,0.525168584181929,-0.280634571941236,-0.669612024845702,-0.437050625884994,0.010359837733329,-0.053730132950465,2.43873970062454,-0.619760998094723,-0.972250684501081,0.627517274067529,-0.15230297389545897,2.6323884831948603,28.163239535863013
Qatar,1.336669257453396,-1.282686186888467,-1.983125681689341,1.216387356201742,0.931476248103481,1.0315124090602,0.486533335007,-2.249915586736393,2.48915590529159,-0.548261126987131,2.58523466708864,3.058996743844749,0.478274287878315,0.798512750624921,0.633208610541576,-0.14997749702969643,51.191201241690536,25.315078833351127
Iran,0.677677584159388,-0.918464393635516,-1.667509324769727,0.841969339230422,-1.356960753179762,-0.144741559635849,0.267960008471183,-0.344312126071497,0.3405899842501,0.137478796628013,0.88161996776091,0.978720698086165,-0.59984504822155,-0.068287393530526,0.658819624674782,-0.09587321754972704,54.19776567604836,32.739463279420384
China,-0.876451622594891,-0.522766372701825,-0.740470821333493,-0.26005080185095,-2.206726392745385,-1.558161927942152,0.524991164423824,0.088060045753066,0.566822402036082,0.623713793266824,0.129811472731216,0.354283557329769,0.125171196078182,-0.18639339663969,0.670202297622876,6.9629400832777355,103.89268045259206,36.52032903315561
Thailand,0.825047528639527,0.343149532461653,0.629658654801205,0.546427618060816,0.385131239410088,0.921771781957588,0.314341080695905,0.461231149158104,0.268757865603351,-0.847899120027617,-1.235984864792602,-0.866446845785591,1.558007111410372,2.113665720574504,0.708618818822687,0.035418132706912075,101.0173610956382,15.127035739957414
Cuba,0.754850859924196,-0.251018155640852,0.950845080839528,0.776806130764069,0.930998439503544,0.806499506282322,-1.167647991490695,-0.567230345721218,-0.439762673193432,-0.637745211475238,-0.593452593259178,-1.000821583843014,-0.626038254882364,-0.446890743665577,0.717155823533756,-0.18676501796210077,-79.03635208348477,21.62117045067858
Jordan,0.71116186373916,-1.275196548033699,-1.761439133215127,0.96636369470444,-0.436308598998934,0.036207359355098,1.167600873543358,-0.473477183209709,0.150018270692232,0.162791226831617,0.275260489182526,1.383801138970324,-0.455811041275189,-0.458598426086368,0.732806998837383,-0.21648289913918728,36.786729695389624,31.253315798344826
Albania,-0.758496155640357,0.210469087382864,0.136571648034696,-0.46580371289086,-0.208987472147644,-0.738241754056526,-0.059850033710485,-0.095791493412333,-0.111287438740411,1.403169547797338,1.141970823756692,-0.618470478108107,-0.284036005579999,-0.022139758529151,0.751303842378032,-0.23115947272749912,20.06838416825895,41.14228606651719
Slovakia,-1.315586230478812,-0.346761850478342,0.39852391809271,-1.264609029636067,0.076124050938703,-1.220017784472809,0.331933168680226,-0.071228240356491,0.647456227269057,1.339880658307147,0.906080019998442,-0.525559831245036,0.128692316779133,-0.285393157481025,0.784029027103797,-0.1856131226766092,19.491652336366364,48.70753052714884
Poland,-1.15120920887072,-0.595706699984685,0.360374684675476,-1.583296886627278,0.735536752848297,-1.162683874767836,0.925745855651575,0.610025607112089,1.066345387425705,1.448502895949355,0.630255146060597,-0.342754293016156,0.384145384504258,-0.425032356851219,0.789720363577842,0.06168427034425289,19.400884072187587,52.124610056944064
Ecuador,-0.383089916882746,2.842872890627628,0.703007154179687,-1.16605660458746,-0.906415790278249,0.199392759287101,0.338494262857882,0.374744175634288,-0.547667581960474,-1.050307966549232,-0.740382244253358,-0.664175087014666,0.003533454310216,-0.44156151974031,0.815331377711051,-0.18440474215820385,-78.76707245722564,-1.4274202508378337
United States,-1.006262271057932,-0.295807940649895,-0.452755853913578,-0.906017625220001,-0.353912789563629,-1.434728914521669,0.405826152349936,0.430695002831905,-0.214396738832596,1.27968510866421,2.476320499268251,-0.145789749117211,-0.114764809334966,-0.584688075109345,0.822445548303608,10.54420471649824,-112.49150994124619,45.69557676136187
Turkey,-0.47431313889126,-0.535732933969752,-0.582992486702856,-0.063708984303323,-1.172343139999208,-0.885023450184479,0.194297092479644,-0.26807437314311,0.164486077568196,1.046651346186787,0.754222290259389,-0.18095212031714,-0.617451282538144,-0.143762344619371,0.839519557725747,0.14487289711801093,35.17967234285511,39.06059588948928
Croatia,-0.867879166009135,0.084769204552722,0.494883960641861,-0.89933558052906,0.447756130340691,-0.819132933987622,-0.023958462636847,-0.311724995760053,0.277575807789176,1.352237825789371,1.163918354346929,-0.613406300962103,0.137181977502269,0.037631586427642,0.842365225962769,-0.20792564911650666,16.41177999595354,45.051162872853546
Estonia,-1.577698932286701,-0.452654142937935,0.090869673980478,-1.916093793346829,0.912086505114123,-1.526872365180968,1.011565656216865,1.015055472203827,-0.104965929303193,1.701098089515229,1.000321015689262,-0.159803043708851,0.393769201915159,-0.776928218943891,0.876513244807045,-0.2232515019002503,25.52761644386963,58.67413628429443
Czech Republic,-1.32044514379792,-0.492594743443037,0.43132299889093,-1.394371586767214,0.135834632464366,-1.230187401999049,0.724030747360869,0.283047002545974,1.27255438996014,1.306421901605399,0.663686321360822,-0.496425205111803,0.099006207741365,-0.287951251249733,0.912084097769833,-0.1115589649969069,15.338412303834534,49.7428591464536
Panama,0.461906330805109,1.825053024322598,0.961516197087372,-0.38100805738306,0.418142182466034,0.706807016027446,0.368639010513272,-1.330131820409767,-0.511518443666688,-0.881506272528792,-1.036678791200528,-0.82834710888231,-0.081426928660702,0.052602352705,0.934849443666019,-0.20376415424516864,-80.10266269545811,8.5071872027917
Colombia,0.446464277084116,2.360606495164011,1.035906722475724,-0.346562851082007,-0.063195992128307,0.598483888044846,0.121801789299968,-0.119978790386897,-0.611546812936549,-0.941514711335025,-1.064036997622588,-1.087675737839187,0.434465174730231,0.486894575922493,0.937695111903041,-0.07601159752642189,-73.07336877776575,3.9011550097097927
Maldives,1.342060325876422,1.082112682728605,-0.622392208344721,0.559016698451661,1.003829331298719,0.997784781887056,0.292227569009009,-0.231500778016411,-0.752089170611912,-0.711717702167525,-0.981173777056701,-0.78077539639143,-0.028529745718848,-0.712069155306607,0.977534467221364,-0.23603925788579955,73.25224764775142,3.2162842677585575
Peru,0.016128792096201,1.458325578273959,0.549812000152794,-0.096555329513846,-1.619268366930727,-0.080439518249771,0.247395681471232,-0.001975336945977,-0.72966293884261,-1.080973336201313,-0.207423384400205,-0.802467552308976,-0.332500126498015,-0.122129169412544,1.021642324895221,-0.1237749052793836,-74.37562757944507,-9.163760634716247
Chile,-1.274859244984782,0.584317439158904,-0.617077539642592,-0.870218091848522,-0.93780182942525,-1.246204503428888,1.126491819714705,-0.269678072725315,-0.750746273660969,-0.046553283128908,0.817060260209693,0.244222087384872,-2.408067642672665,-1.500947176046624,1.141160390850187,-0.09842060068765082,-71.37397938014512,-37.85248886786988
Costa Rica,0.277715167434128,1.992416510989334,0.996360105596314,-0.021039388597292,0.005222056484962,0.508934319166526,-0.573702025104037,-0.493097267413413,-0.526237117463259,-0.913340851550136,0.411684789598414,-0.928506669586828,-0.692585271205881,-0.211452012923639,1.156811566153814,-0.20643919248588924,-84.18794117561214,9.970202862683754
Kuwait,1.253194310963568,-1.240920228090569,-1.919625979816505,0.951832633018782,0.730634534913188,0.88879208694243,1.25203609250055,-1.752701877909908,3.317604216851151,-0.127757694906753,4.213803761201732,2.862132047506205,0.222000046415607,1.083303080941733,1.173885575575953,-0.1702410700050755,47.59087773043243,29.34079237003937
Greece,-0.45987152362491,-0.324434937182942,0.258340518797004,-0.141601602988558,0.114790182255427,-0.524943868474787,0.300591266045464,-0.628573556188584,0.010974054251947,1.311493761005669,1.024824506901029,-0.694989672134685,-0.133261253480936,-0.043660946864854,1.192382419116602,-0.1354113675920574,22.959744477245557,39.06853888105511
Slovenia,-1.244741978848042,0.364102304466251,0.828870108247011,-1.032583234362344,-0.169207935433145,-1.090968992523542,0.191233306989828,-0.04331234822947,0.539562846684109,1.294236519633667,1.031308527663004,-0.63274769303266,-0.071082741616002,-0.276563755313912,1.222261935605345,-0.21149815933244479,14.826538348514136,46.123564162714395
Denmark,-1.501287202953044,-0.222041691974069,0.560720055939148,-1.905502300356803,0.976547905951329,-1.239462955960736,1.304591784784308,1.123006511554547,0.488210998519792,1.635305327962251,0.771338241358548,-0.13159783842117,0.361241283668386,-1.022370383509315,1.223684769723855,-0.06417642823367642,10.046297200902552,55.9633969329474
United Kingdom,-1.777971135178974,0.022064560879697,0.697596964470518,-2.017085974910855,0.706015426675778,-1.247060756131849,1.032370842145713,1.308444712085741,0.953773328333519,1.602150610267795,1.125408521963803,-0.087070168281595,0.076239194017525,-1.503530508924453,1.235067442671949,1.199131440188378,-2.8955839457601713,54.155349817578305
Belgium,-1.323327664951861,-0.320417267416232,0.664662635187258,-1.579588638397379,0.824394334142336,-1.069986987656822,0.96102487511056,1.504563407458066,2.78032912973231,1.456164036457582,0.948685878959551,-0.302959980603859,0.233144444324829,-0.662952852321411,1.237913110908972,0.03132749231259416,4.663987283841631,50.64285190086295
Portugal,-0.616759026299842,-0.489152329046,0.145569856881147,-0.117943450783232,0.506089016140341,-0.548565103777128,0.894194154421107,-0.919414960990436,0.172156274928176,0.917458919201136,0.871846420002347,-0.55134987488807,-0.226619840527374,-0.196811491210127,1.259255622686643,-0.1178938847346738,-8.562741123515181,39.60098844488258
Finland,-2.127936839123723,-0.482864907415835,-0.347144493800144,-2.91676439759481,0.610364235377878,-2.101401269453695,0.565917739682012,0.291666270832458,-0.493802266837454,1.80878104129999,1.04241073556116,0.044408352199706,0.144309224075201,-1.117310577129729,1.26494695916069,-0.10350628897963725,26.266371192375555,64.50042279493528
Austria,-1.62541868583891,0.13643974217513,0.260695490959909,-1.295109002103104,-0.769223279426415,-1.426747324606706,0.577244880301637,0.008754344733275,0.592399589503301,1.226247404086285,0.496859189738775,-0.496600958332792,-0.3460618291956,-0.588232029927243,1.270638295634737,-0.0147029291877629,14.140191162464685,47.5929028612171
Germany,-1.230180137219566,-0.391371226268979,0.582631268338105,-1.525729193112041,0.572868642340031,-1.14199414305973,0.957746740902388,0.829339815668378,1.803815593299885,1.395662248451764,0.568273595313811,-0.390106033955469,0.244297226310445,-0.49207110097059,1.280598134464317,1.7225125130537833,10.393646182032008,51.10656211765772
Netherlands,-1.244293293961261,-0.328853499320446,0.658905808436326,-1.692485654860624,1.05234142623153,-1.053876801395461,1.117652147758767,1.42546533524654,3.256970413636143,1.521503758876685,0.776397564761525,-0.263893362416861,0.39965256165481,-0.70008414973472,1.290557973293898,0.22011324468890245,5.609467664492023,52.244137156635496
Ireland,-1.88418294862793,0.075840767409201,1.09140499872965,-2.103922133075843,0.823723380238353,-1.192874909368496,1.07896151115376,1.514824187044546,-0.284119911616852,1.597907073662489,0.82433969379867,-0.08339273228921,0.02829536916222,-1.804948329147856,1.297672143886456,-0.03773226124616987,-8.150580864367562,53.17637969149772
Malta,-0.104791747934572,-0.731984942889626,-0.576712544183386,-0.03604318840202,1.076479773141361,-0.015473041199095,1.458953170599131,-1.107504917041794,0.482237855515661,1.169881927155104,1.951791386606638,0.050213671157976,0.115458522717438,-0.581104207185934,1.304786314479013,-0.23086163793960074,14.441922442846522,35.89052265084909
New Zealand,-1.637825394966435,0.780611595669267,0.844944662622146,-1.534109403757698,0.079028206031415,-1.084158709296051,1.081272451115339,-0.536838307478712,-0.868313723269309,0.88617956143052,0.276894937505881,-0.337279240189316,-2.208084993884437,-1.912028576157502,1.314746153308592,-0.13145790562053009,171.77989957531432,-41.83887386696896
Canada,-3.123081705695922,-0.6757219925953,-1.120042898189266,-2.92060099442557,0.123288488682773,-3.128029506618611,0.60138759353846,-0.231177208787152,-0.907838634769065,2.437324367860123,2.380487220114865,0.058366631999467,0.16905418031893,-1.984085381219382,1.354585508626915,0.6404924866711708,-98.26533066945952,61.39201670391095
Iceland,-2.605911583732562,0.155666555520839,-1.44180319000901,-2.497369718668773,-0.035214558467042,-2.187193424727725,-0.493609587704888,-0.577547100073454,-0.848784312239172,1.958231129849254,1.182742976901219,0.340677989027788,-0.204342090967197,-2.073026357363045,1.367391015693519,-0.22647951104394912,-18.60546711816978,64.9975885381915
Sweden,-2.154366927962693,-0.354586818739557,-0.154259733185329,-2.184444676668034,0.225940052548197,-2.012909965717459,0.683192125893615,0.163875830346797,-0.588681973783448,1.71589581047045,0.806695234325587,-0.043046610180257,-0.011740639444407,-1.318057060375321,1.377350854523101,0.03032588809324816,16.739754365935394,62.789896760314406
Luxembourg,-1.369301911818051,-0.171035433099452,0.80356897027972,-1.450466308347326,0.263645213035163,-1.23446588111571,0.797668691925087,0.945907420253993,1.671013199456989,1.386801065999759,0.889246589259693,-0.433475770887087,0.074823544595878,-0.544566201124288,1.378773688641611,-0.20367906437387093,6.087813753123668,49.77062851547191
France,-1.125994512906253,-0.215258426281313,0.547047490813107,-1.044049585475691,0.435750731832871,-0.934388527947121,0.744852933783709,0.364668031132544,0.600819991964266,1.292593542236693,0.718308630962715,-0.438037962665445,-0.017120731187832,-0.524866783721069,1.388733527471193,1.1373305433914702,2.5519549716638115,46.56450256084427
Israel,0.47211969351205,-1.00062971379465,-1.302622169035646,0.945518553954561,0.487806264421093,0.123479730365843,0.97636428040986,-0.555147916988066,1.200827299889922,0.266259219119345,0.52610824526912,1.28501306578131,-0.07459089125896,0.013002840096904,1.408653205130354,-0.03594793308501875,34.96585649544899,31.35852954840821
Norway,-2.55465075110849,0.233566247364943,-0.802050401831811,-2.582698505701983,-0.07769257597011,-2.113001982286638,0.380660418486692,0.462446096841889,-0.647287544721359,1.739186038604832,0.812850876460667,0.231320322780607,-0.206561721832537,-1.584818602755188,1.408653205130354,-0.0327847600418475,14.084800836153503,64.44816986079887
Italy,-0.793423517396786,0.055709908656134,0.289843402840483,-0.529197178476207,-0.108570922054005,-0.802753847379087,0.391522332612501,-0.217334339189794,1.011472046231227,1.289601074423795,1.010500909086291,-0.529578104391739,-0.148569659561764,-0.146700170415714,1.458452399278257,0.7754367167670461,12.071740720938752,42.79578143671915
