AREASQKM21,cnt,density,index,pop_den,rain,ndvi,lst,ntl,nat_rto,crop_rto,resid_rto,x,y
1.641,42,2.177337551,341,0.135280605,-0.505474061,-0.886435038,0.710343245,0.468115234,-1.048825953,-0.504885114,1.32394019,143.0338022,-22.38575631
0.8599,6,0.296396944,342,-0.012836636,-0.498921255,-0.912259169,0.688224369,0.505191141,-1.034789511,-0.407544175,1.181415573,143.0418779,-22.3778324
0.6867,20,2.534059224,343,0.013574842,-0.931456664,-0.941297842,0.736791818,0.477155261,-1.048825953,-0.504885114,1.454978273,139.909767,-22.91079186
60905.7828,813,-0.407236576,344,-0.348629371,-0.857713459,-1.043527564,0.737108554,-0.387929382,1.4763756,-0.498278963,-0.899862637,139.2464397,-22.48042766
1.6323,5,-0.099096497,345,0.014344286,-0.505474061,-0.676104344,0.661769617,-0.048095074,-1.048825953,-0.504885114,1.27670532,143.0525238,-22.3881271
53809.3494,786,-0.407109408,346,-0.348615639,-0.636359134,-1.000454607,0.812670968,-0.389627343,1.389738172,-0.47192449,-0.89953878,142.424458,-22.53914315
61830.1679,810,-0.407261641,347,-0.34863053,-0.81756305,-1.035197547,0.489700574,-0.388098414,1.24404962,-0.450082232,-0.899419159,142.2674676,-25.13105769
94722.429,1022,-0.407495133,348,-0.348637082,-1.034137046,-1.181377964,0.530636526,-0.385353392,1.173514106,-0.504521091,-0.899857819,139.7319896,-24.63024843
0.8702,26,2.610178423,349,0.247352399,-0.669889271,-0.886829354,-0.003543512,0.419142664,-1.048825953,-0.504885114,1.446590623,144.2671676,-26.61442197
1.8796,17,0.505229853,350,-0.078635254,-0.670533075,-0.863645627,-0.001292266,0.234988997,-1.048825953,-0.504885114,1.24494306,144.2688059,-26.62203105
7.1921,11,-0.254055602,351,-0.315453295,-0.669985732,-0.915526077,0.061381348,-0.297417587,-1.048799438,-0.504885114,1.259621671,144.254107,-26.6060642
67404.7144,898,-0.4072392,352,-0.348628239,-0.684345103,-0.764880239,0.154034612,-0.389543788,1.192818279,-0.315667776,-0.899780366,143.8933917,-26.34877803
3.2362,49,1.121217977,353,-0.089672633,-0.562349181,-0.647901205,-0.214019188,-0.092662636,-0.983858298,0.68751984,0.159401744,145.6856611,-28.0802079
0.6013,19,2.783961336,354,0.394797852,-0.553622755,-0.786506113,-0.223771402,1.369042935,-1.048825953,-0.504885114,1.484925619,145.6853166,-28.06706733
1.7566,36,1.662054127,355,-0.051478839,-0.553622755,-0.910768137,-0.216786808,-0.002219782,-1.048825953,-0.478090611,1.088954288,145.6988992,-28.06611568
0.9842,5,0.104703198,356,0.189191664,-0.559294932,-0.91250414,-0.223771402,0.085373879,-1.048825953,-0.504885114,1.174903551,145.6933199,-28.07347931
73718.8575,830,-0.407447689,357,-0.348635692,-0.927973619,-0.826337543,0.031992167,-0.386534455,1.357676281,-0.470200365,-0.899718837,142.5948068,-28.0212817
3.1526,37,0.77720452,358,-0.241709418,-0.772223498,-0.780840686,-0.084576798,-0.083894631,-1.018276562,-0.504885114,1.215551411,143.8169668,-27.99043918
15146.3378,373,-0.406097102,359,-0.348608706,-0.636770723,-0.674036324,-0.043249598,-0.389181567,1.209083021,-0.108190716,-0.899379473,144.9919686,-27.98320799
32462.0064,898,-0.405790288,360,-0.348594085,-0.578643005,-0.593365993,-0.158058809,-0.386423145,1.030970311,0.066670694,-0.89945081,146.1345296,-28.1147781
6311.7626,139,-0.406360203,361,-0.348558086,0.007538538,0.528007768,0.308458551,-0.389312743,1.236954048,-0.350990444,-0.899905565,146.6175119,-20.59702927
18662.045,813,-0.404183694,362,-0.348578143,-0.025383696,0.125018673,0.39610109,-0.389977367,1.202889494,-0.109643132,-0.899709455,146.0254212,-21.14487004
7279.0896,552,-0.400923343,363,-0.348546426,0.173189549,0.425855832,0.094050818,-0.389312189,1.511425875,-0.492122836,-0.899217322,145.1686009,-20.45915295
241.1537,149,-0.346159008,364,-0.342042145,0.055694109,0.554965785,0.315341531,-0.386740817,0.549200482,0.828532147,-0.801702094,146.1809919,-20.02620652
179.444,54,-0.378180623,365,-0.34336874,0.003734497,0.380148864,0.378133352,-0.38585291,0.485576389,0.256980377,-0.856694229,146.2903586,-19.97961074
182.4589,13,-0.401386565,366,-0.346369492,0.016999142,0.360987144,0.340835156,-0.380409329,0.579628573,0.451522366,-0.862929875,146.3793262,-20.0787647
6263.4656,1492,-0.384517861,367,-0.34847153,0.627081214,0.882334414,0.013441176,-0.385400926,0.589911172,-0.486563888,-0.897186172,146.1900672,-19.40123338
14855.0084,778,-0.403293716,368,-0.348606276,0.092265479,0.611569657,0.10984663,-0.391274742,1.363090124,-0.352816244,-0.899776926,145.3891998,-19.75154245
10605.606,595,-0.402916904,369,-0.348578421,0.29349893,0.92617743,-0.056083135,-0.390820055,1.227434334,-0.466519035,-0.89906488,145.208123,-18.89712194
99.7695,34,-0.374153747,370,-0.336506625,0.07641145,0.445857464,0.312674792,-0.379868551,0.639301781,0.189915102,-0.685917924,146.267955,-20.14320903
25.1685,47,-0.21990981,371,-0.339014464,0.222447671,0.274388625,0.34186659,0.072381644,-0.05568221,-0.344399815,-0.749707764,146.8974277,-20.11756103
3635.3333,111,-0.405500261,372,-0.348477878,0.281619049,0.756926009,0.254558467,-0.387129584,1.320605145,-0.404894425,-0.898605195,146.8718026,-20.14721166
10.1696,10,-0.309234539,373,-0.332665393,-1.075680315,-0.749993931,-0.256347818,-0.380348134,1.646324413,-0.504885114,-0.900030717,130.7408632,-29.40139679
168935.853,1010,-0.407981197,374,-0.348643605,-1.037954373,-0.940446058,-0.365955348,-0.386085488,1.611934441,-0.504885114,-0.900014642,131.4596753,-29.7780338
2.6181,0,-0.408585249,375,-0.298980638,-0.772273251,-1.263862437,0.110959995,-0.374863504,1.646324413,-0.504885114,-0.900030717,129.1556576,-26.11466848
8716.9117,270,-0.405455742,376,-0.348629138,-0.799314914,-0.970337083,0.143421767,-0.390223415,1.642386164,-0.504885114,-0.900030717,129.5501848,-26.35718376
2711.6047,159,-0.402660833,377,-0.348542433,-0.794949073,-0.932594079,0.09107565,-0.390932085,1.645144087,-0.504885114,-0.900030717,130.3163954,-26.28543848
5075.0756,163,-0.40534021,378,-0.348622721,-0.819611565,-1.138684883,0.116009172,-0.36325156,1.638678669,-0.504885114,-0.899621692,131.1002737,-26.1970164
49442.134,329,-0.407912933,379,-0.348643839,-0.926663854,-1.001497497,0.033894259,-0.389475742,1.642914184,-0.504885114,-0.900030717,130.5096921,-27.34214692
4594.6293,247,-0.40315373,380,-0.348593342,-0.943043779,-1.049387924,0.188367476,-0.386701707,1.620397571,-0.504885114,-0.898571088,131.9916365,-26.88845141
6878.9704,179,-0.405956166,381,-0.348585935,-0.91506099,-1.133440248,0.106064599,-0.365730858,1.617068758,-0.504885114,-0.899734816,132.4021888,-26.21871597
6289.9896,168,-0.405886676,382,-0.348623077,-0.954338594,-1.06485706,0.087593824,-0.389495888,1.644147322,-0.504885114,-0.899139444,132.5101633,-26.95295895
43.0489,14,-0.375727272,383,-0.34477855,-0.997585829,-1.058254054,-0.083829709,-0.385721127,0.949270035,-0.504885114,-0.900030717,133.2767864,-27.30413206
18523.461,236,-0.407297994,384,-0.34863941,-1.007675496,-1.031801144,0.088278177,-0.389661517,1.632073828,-0.504885114,-0.899731974,132.9087577,-27.46764323
10.1398,10,-0.308942556,385,-0.325920481,-0.775187814,-1.197111485,0.077499147,-0.385411768,1.646324413,-0.504885114,-0.900030717,129.1470816,-26.17072362
11.248,4,-0.372655058,386,-0.256025715,-0.821224849,-1.258654927,0.153153344,-0.356737762,-0.730408778,-0.504885114,1.203156161,131.144732,-26.15660166
8.4778,6,-0.337079176,387,-0.211655274,-0.870994222,-1.114756486,-0.040106482,-0.307826045,-1.031155271,-0.504885114,1.445979706,132.1351216,-26.28246457
24.1815,3,-0.396050581,388,-0.329398467,-0.94431514,-1.077896789,0.283867161,-0.377999503,-1.048441182,-0.504885114,1.484585133,132.0285375,-26.77310596
12.7739,2,-0.392766165,389,-0.3060259,-0.950897463,-0.983079613,-0.084227611,-0.3610428,-0.964592187,-0.504885114,1.410386605,132.7053679,-27.02631277
10.187,12,-0.289568034,390,-0.27958168,-0.984425875,-1.194296527,0.002524885,-0.360776311,-0.678754282,-0.504885114,1.157446757,133.3051659,-26.97001917
3.6998,1,-0.381276828,391,-0.324023733,-0.840457059,-0.983049238,-0.06957984,-0.390241461,1.646324413,-0.504885114,-0.900030717,129.8994713,-27.03044866
2.4029,36,1.105121159,392,0.065093407,-1.079865532,-1.509465399,-0.297984133,-0.34903192,-1.017900285,-0.504885114,0.86873525,137.1667513,-30.44919164
9.0418,5,-0.352713798,393,-0.31546282,-1.120577148,-1.226656465,0.029678347,-0.365228096,-1.048780334,-0.504885114,0.207185872,135.4447238,-27.56384824
92.3241,27,-0.37903756,394,-0.346912002,-0.826479901,-0.972590262,-0.776830002,-0.387432267,1.626953681,-0.504885114,-0.898063406,138.9670151,-30.56345553
1.3191,10,0.35735894,395,-0.246327102,-1.009097211,-1.308534379,-0.363969364,-0.366904658,-0.582265397,-0.504885114,0.997712809,138.4240174,-30.55187952
12.0316,95,0.389179912,396,-0.254047534,-0.993594288,-1.165970231,-0.441166445,-0.33199509,-0.860218851,-0.504885114,1.23875933,138.407227,-30.59137863
255440.7927,1599,-0.407952789,397,-0.348636807,-1.165312509,-1.323214056,-0.015745512,-0.383941936,1.361781214,-0.504876891,-0.899747942,138.5958267,-28.23661209
46.8439,49,-0.302899147,398,-0.33766211,-1.148933308,-1.147706308,-0.599256238,-0.284744455,-0.947025379,-0.504885114,1.39484162,136.8192705,-31.16563216
62947.5117,1525,-0.406137505,399,-0.348625065,-0.974091288,-0.994595159,-0.762835012,-0.385312675,1.515815561,-0.497012452,-0.899222441,139.8553454,-32.36345079
194839.0655,1972,-0.40756265,400,-0.348633061,-1.11479499,-1.179569228,-0.284747635,-0.386466245,1.320714416,-0.504613481,-0.899759382,135.3445999,-29.55772302
0.4568,0,-0.408585249,401,-0.288064336,-0.674654921,-0.344771986,-0.830536368,-0.190041597,-1.048825953,-0.504885114,-0.900030717,119.4890276,-31.4680334
15639.7733,995,-0.402157374,402,-0.34858517,-0.777099532,-0.413516523,-0.722002488,-0.387969277,-0.431442908,-0.274416021,-0.89969366,119.2384065,-30.38786254
2286.3677,358,-0.392765056,403,-0.348467908,-0.705050586,-0.510856245,-0.881246253,-0.385133073,-0.767563285,3.189370435,-0.900030717,119.0211097,-31.26968929
3319.4496,729,-0.386396323,404,-0.348442915,-0.755457251,-0.474946728,-0.819101742,-0.384443785,-0.577468345,2.225441607,-0.89943329,118.6562573,-30.96756333
2.1453,23,0.674629711,405,-0.177745194,-0.819852135,-0.65652967,-0.668535817,-0.032527418,-1.048825953,0.523092163,0.965077063,118.2073198,-30.91737468
3424.7987,475,-0.394572176,406,-0.348399753,-0.773958247,-0.607787772,-0.746506335,-0.387107544,-0.573709282,2.380806563,-0.899454969,118.3112113,-30.62975944
2054.612,347,-0.391521499,407,-0.348300255,-0.772355016,-0.555966577,-0.747924174,-0.385137725,-0.904329112,3.711750501,-0.897649478,117.835409,-30.75754929
1166.0245,355,-0.377824598,408,-0.348165228,-0.791006842,-0.507250142,-0.794608946,-0.385827233,-0.718344055,2.981709412,-0.897399083,118.2080985,-31.14938033
1651.2043,322,-0.388882361,409,-0.348134929,-0.74941519,-0.301502885,-0.857177733,-0.384588697,-0.894154373,3.609049324,-0.89598295,117.8068836,-31.14399827
0.8422,0,-0.408585249,410,0.315353031,-0.726293693,-0.52917958,-0.862704174,-0.224595284,-1.048825953,-0.504885114,0.941687868,119.3216712,-31.22291407
1.1196,5,0.042628121,411,0.136101488,-0.716276762,-0.574444107,-0.816816395,0.369615721,-1.048825953,-0.493342823,1.178035303,119.3312776,-31.23056722
8129.9817,514,-0.402197492,412,-0.348588474,-0.789976032,-0.552885089,-0.592071078,-0.389046448,0.384087845,0.715791066,-0.899829389,117.9944597,-30.03769247
11946.9923,1002,-0.400111337,413,-0.348594309,-0.693704624,-0.171379106,-1.06909547,-0.387498336,-0.377504381,0.541457348,-0.900030717,119.5367884,-31.62018818
553.2129,162,-0.378998479,414,-0.346964019,-0.716377188,-0.55242186,-0.792943284,-0.378811661,-0.803644911,2.157572139,-0.893016242,119.3483239,-31.25322309
16694.5781,672,-0.404518301,415,-0.348339164,0.683435634,0.136761751,1.147456088,-0.368830643,0.168557064,-0.504048443,-0.898167565,123.9501147,-17.03399041
1.7133,13,0.358042938,416,0.53301446,0.364077568,-0.762365786,1.289475701,1.114442239,-1.048825953,-0.504885114,0.710814577,123.6311632,-17.30622467
0.7156,3,0.014985312,417,1.279139834,0.364077568,-0.603240878,1.341147497,-0.048370582,-1.048825953,-0.504885114,0.583488003,123.6364034,-17.32077879
0.7135,2,-0.125373762,418,0.177438945,0.364077568,-0.902927772,1.341147497,-0.061951737,-1.048825953,-0.504885114,1.394356877,123.6481853,-17.30908149
6.6723,40,0.19711712,419,-0.177189051,0.34837,-0.12549108,1.324814165,-0.096645276,-1.048825953,-0.504885114,0.954227842,123.6506578,-17.32943122
7.3561,1,-0.394850295,420,-0.255652436,0.011056174,-0.367439257,1.379793496,-0.360228098,-0.88339549,-0.504885114,1.297177627,125.5936336,-18.29938228
1.2188,1,-0.325687565,421,-0.197113085,0.156046141,0.291844497,1.21906871,-0.355287759,-1.048825953,-0.504885114,1.419173989,123.6593075,-17.73546206
1.2554,0,-0.408585249,422,-0.243503612,0.125794581,-0.315727202,1.313206087,-0.3662183,-0.254296878,-0.504885114,0.781841601,124.0104589,-18.0133533
13122.0756,165,-0.407314803,423,-0.348617858,0.04325572,-0.297558352,1.353908566,-0.359386863,1.294457758,-0.4942044,-0.898563544,123.9018641,-18.20868623
0.5612,1,-0.22855015,424,1.829048188,0.364077568,-0.363782449,1.341147497,0.33109647,-1.048825953,-0.504885114,1.48149716,123.6363054,-17.3138031
3.1146,0,-0.408585249,425,-0.249177829,-0.138070912,-0.640043399,1.300025511,-0.360721919,-0.725040433,-0.504885114,1.163137046,125.9267968,-18.88928823
0.166,0,-0.408585249,426,-0.266542926,0.013723826,-0.365529962,1.49666741,-0.328096042,0.862038989,-0.504885114,-0.206011372,125.6923029,-18.33298463
2.5603,0,-0.408585249,427,-0.290172853,-0.185734442,-0.684278672,1.414915048,-0.337122881,1.344882855,-0.504885114,-0.900030717,125.5094972,-18.99025866
1.0079,0,-0.408585249,428,-0.285359132,-0.039941571,-0.390304893,1.19839425,-0.367227908,1.646324413,-0.504885114,-0.900030717,124.7578375,-18.5866306
7.9067,0,-0.408585249,429,-0.322614733,-0.05118237,-0.52252105,1.420784772,-0.184305035,1.646324413,-0.504885114,-0.900030717,125.2966379,-18.66910286
4.9996,0,-0.408585249,430,-0.307204977,0.094281653,-0.015672617,1.248827455,-0.327885434,0.240089689,-0.504885114,-0.900030717,125.7736692,-18.16268635
32260.7419,237,-0.407843002,431,-0.348610891,-0.15405588,-0.599429875,1.228782336,-0.378223929,0.538814239,-0.504468645,-0.899739374,125.0112666,-18.9816888
40.4419,1,-0.406086957,432,-0.327671385,0.077330532,-0.452909898,1.455941874,-0.31359631,-0.961498413,-0.504885114,1.407619489,124.1215279,-18.05055577
0.4655,1,-0.191537563,433,0.188895373,0.364077568,-1.064456084,1.341147497,-0.044099932,-1.048825953,-0.504885114,0.39693495,123.6445799,-17.30547446
3.7561,0,-0.408585249,434,-0.207442329,-0.001228755,-0.273828572,1.30198813,-0.253382354,-0.919642343,-0.504885114,1.078347889,124.8244726,-18.50600652
15.6264,5,-0.376256723,435,-0.339668759,0.785301361,0.361189305,0.756226239,-0.383840345,1.486506285,-0.504885114,-0.861335423,125.9189996,-16.73689882
10.0471,20,-0.207461148,436,-0.279049758,0.353664092,0.040314603,1.308803336,-0.311868697,-1.037904654,-0.504885114,1.370484895,123.6745712,-17.33300717
1.4652,1,-0.339628317,437,-0.00373068,0.355737739,0.19312752,1.272137232,-0.239545942,-0.758563112,-0.504885114,1.228070117,123.7003597,-17.35600526
3.5905,15,0.01351069,438,-0.329951172,0.765118265,-0.172767074,1.007350406,-0.380502978,1.554660262,-0.504885114,-0.900030717,125.4563422,-17.15485814
9008.7293,184,-0.406521632,439,-0.348604948,0.231183032,-0.162071977,1.246014229,-0.359455519,1.495574088,-0.502413513,-0.89974173,124.8756935,-17.95563297
7.1716,1,-0.394496943,440,-0.297460714,0.072095638,0.144757695,1.132616458,-0.338252334,1.232766138,-0.504885114,-0.83819333,125.5908475,-18.17219136
8.6282,6,-0.338325614,441,-0.161472748,0.058956172,-0.074585629,1.213794539,0.112802659,-0.936487999,-0.504885114,1.275634841,125.571286,-18.18958117
39577.3222,1440,-0.404909119,442,-0.348626956,0.748353213,-0.073420351,1.076275217,-0.363386815,1.431457766,-0.504545494,-0.900017881,125.4804475,-17.10994868
0.3332,0,-0.408585249,443,-0.065481072,0.06034441,-0.186487965,1.222524772,-0.072010923,-0.904891046,-0.504885114,1.357556671,125.5661412,-18.17678434
3.9815,2,-0.35783267,444,-0.245869813,0.06034441,-0.01841356,1.188572872,0.076384033,-0.906052407,-0.504885114,1.089004965,125.5656046,-18.20671587
26.533,9,-0.374313916,445,-0.293568781,0.068449812,-0.47344637,0.973157946,-0.343876856,0.76071744,-0.439239409,-0.348177997,127.6886548,-18.2287714
104398.1644,1005,-0.407612619,446,-0.348633091,-0.273584162,-0.742794536,1.025200597,-0.355393045,0.923677764,-0.504395256,-0.899883054,127.8103097,-19.47004428
11.66,3,-0.382589787,447,-0.30104281,-0.361847492,-0.799397228,1.043598997,-0.379844827,-1.048825953,-0.504885114,1.381013367,127.6632788,-19.55286943
16.2304,13,-0.327659082,448,-0.261106355,0.079261217,-0.404532135,0.944766603,-0.330239455,1.012882335,-0.480521274,-0.59488985,127.6505643,-18.22087576
0.1086,0,-0.408585249,449,-0.03959381,0.073191028,-0.465306296,0.934440941,-0.214907239,-0.609661028,-0.504885114,1.09630568,127.6721079,-18.23108836
30820.4286,602,-0.40661177,450,-0.348609056,0.011215399,-0.603376994,1.07681986,-0.356130243,1.524011482,-0.504782693,-0.899928574,126.8561226,-18.39821131
10.0087,1,-0.398490462,451,-0.243463204,-0.509887454,-1.121725143,1.209803409,-0.154850322,-0.950864142,-0.504885114,1.398238567,127.9820599,-20.14502555
4.6403,2,-0.365038195,452,-0.295138855,-0.494777214,-0.9136827,1.080006668,-0.33579465,1.646324413,-0.504885114,-0.900030717,127.6055904,-20.10336765
34.9997,0,-0.408585249,453,-0.336090453,-0.157150017,-0.596669383,1.019920759,-0.376246291,1.607185399,-0.504885114,-0.900030717,128.6014097,-18.80824615
20.2624,4,-0.388639794,454,-0.314983494,0.456561879,-0.652618106,1.518306736,-0.249994891,-0.961822142,-0.504885114,1.379921464,128.2236289,-17.02651525
2.3007,0,-0.408585249,455,-0.13887542,0.08500157,-0.4904355,0.955683486,-0.294905217,-0.848109646,-0.504885114,1.307310436,127.6618659,-18.20973782
53.241,226,0.020296022,456,-0.325471804,0.617434401,0.474376419,1.267960952,-0.356412408,0.393679129,-0.399603192,-0.843446776,128.7684362,-15.83348821
0.1198,0,-0.408585249,457,1.685598167,0.620309461,0.09906946,1.229468196,0.544590894,-1.048825953,-0.504885114,1.484925619,128.7477746,-15.78335871
1.4712,46,2.750497206,458,0.291490899,0.658978627,0.085863116,1.041572611,0.041953056,-0.978071599,-0.504885114,1.316900424,128.7439645,-15.76207139
88430.5833,2104,-0.40618134,459,-0.348633728,1.223431922,0.164749606,1.034654919,-0.356420973,1.358588815,-0.504885114,-0.899940177,126.5898003,-15.46691595
0.6645,0,-0.408585249,460,0.815285197,0.620309461,0.014205106,1.308843134,0.251723777,-1.037622162,-0.504885114,1.475010167,128.7513571,-15.78665885
0.4194,11,2.241373449,461,0.226959962,0.658978627,0.599705078,0.945986278,0.937829746,-1.014338558,-0.504885114,1.454407496,128.7336389,-15.76567844
0.6294,17,2.320373864,462,1.632519321,0.620309461,0.261768987,1.02826196,1.257443692,-1.048825953,-0.504885114,1.173108373,128.7441472,-15.7831479
2106.8362,780,-0.371179473,463,-0.346883103,0.83784082,0.40482554,1.209799812,-0.380643911,0.820499853,-0.260510397,-0.89027312,128.8488941,-15.57090412
1.6945,57,2.990077947,464,0.634559021,0.63688196,0.652829936,0.945986278,2.380977194,-0.898801593,-0.504885114,1.123183015,128.7349798,-15.77667111
0.4431,0,-0.408585249,465,0.233213222,0.631084084,-0.266853748,1.55326871,0.226845885,-0.362507935,-0.504885114,0.453017196,128.1260945,-15.48010766
19003.4177,899,-0.403805525,466,-0.348582206,0.516955973,-0.37848711,1.308105276,-0.353182792,0.763304041,-0.501912981,-0.899739591,128.2882931,-16.4768037
8081.4169,772,-0.398933531,467,-0.348480628,0.920884193,-0.107580603,1.309889713,-0.357082471,0.788794318,-0.503826846,-0.898629953,128.5103073,-15.32658116
1.793,14,0.380315906,468,0.176543444,0.621076164,-0.361501257,1.563927101,-0.109653451,-1.047178536,-0.504885114,0.934953333,128.1205013,-15.48677264
0.2251,4,1.386806985,469,1.311715902,0.620309461,0.347190192,1.117145172,0.354981913,-1.048825953,-0.504885114,1.439972359,128.7459499,-15.78841483
0.3848,3,0.379115099,470,1.695398778,0.620309461,0.062545109,0.945986278,1.785630059,-1.048825953,-0.504885114,1.484925619,128.7416017,-15.77540108
8.0774,58,0.316904448,471,-0.279863325,0.667599741,0.76002694,0.932211316,-0.343670551,-0.946895643,-0.298893229,0.368896229,128.7354531,-15.73014533
0.3606,6,1.272541173,472,1.443399259,0.658978627,0.167952641,0.945986278,0.555667566,-0.426965989,-0.504885114,0.934637635,128.7417232,-15.77014636
0.5225,2,-0.021845736,473,0.105474303,0.658978627,0.307162087,0.945986278,-0.003282365,-0.719698575,-0.504885114,0.47262057,128.7368514,-15.75948389
5.599,4,-0.336404004,474,-0.33850072,0.913371698,-0.20032042,1.621556748,-0.272604263,1.451775087,-0.504885114,-0.900030717,127.8420503,-15.17050157
0.3692,7,1.507042828,475,1.386582949,0.620309461,0.133976855,1.205677949,0.738943385,0.077953213,-0.504885114,0.487831303,128.7480786,-15.77551635
4.9717,2,-0.367940923,476,-0.317456178,0.549213038,-0.325996072,1.529212389,-0.367978416,1.35006738,-0.504885114,-0.900030717,128.2467656,-16.3040373
4.0475,39,0.564952051,477,-0.143741852,1.57253496,0.203772361,1.3400385,-0.361561601,-0.890334089,-0.504885114,0.894280586,126.6412874,-14.29450581
210.643,198,-0.313613813,478,-0.344857365,0.24384873,0.2230572,1.016979275,-0.382774758,0.705627991,-0.493880125,-0.851433923,122.2809127,-17.82491959
50355.0181,774,-0.407032244,479,-0.348626578,-0.066491453,-0.357435575,1.221765338,-0.360526796,1.190049612,-0.503059789,-0.899432142,122.4400931,-18.81695376
11.4045,10,-0.319992415,480,-0.302023825,0.606974552,0.339318479,1.307208096,-0.23087794,-0.695478466,-0.504885114,1.172246097,122.6549721,-17.00760155
21.5363,8,-0.371053938,481,-0.284436422,-0.061742148,-0.227753692,1.25102813,-0.244040361,-0.983831757,-0.504885114,1.421013989,121.7906138,-18.68231482
6.0338,50,0.428662405,482,-0.237832136,0.53375062,1.152776158,0.891069017,-0.370403407,-0.949626246,-0.504885114,1.385491893,123.0533942,-16.44577309
8.1947,9,-0.297620689,483,-0.294930284,0.499282237,0.626918923,0.961801467,-0.133647484,-0.960746301,-0.504885114,1.390430909,122.9118293,-16.51876144
4730.6751,255,-0.40313907,484,-0.348487391,0.545032241,0.482535807,1.109200556,-0.374814863,1.425731098,-0.504885114,-0.793944734,122.865841,-16.93349517
0.5776,5,0.46603125,485,-0.129002619,-0.607961585,-0.838289295,0.882331745,-0.259621793,-1.048633191,-0.504885114,1.177930155,120.1068648,-21.89004824
18284.523,585,-0.405352686,486,-0.348486706,-0.627699285,-0.689811134,1.172435157,-0.340489316,1.311469555,-0.500724453,-0.899090382,118.6738082,-20.9324288
10952.7191,580,-0.403234915,487,-0.348599547,-0.763205596,-0.939457481,0.867608238,-0.374426002,1.265133391,-0.49908785,-0.897452723,120.6424635,-23.04261017
2.274,29,0.8799087,488,-0.187321735,-0.516637094,-0.861156454,1.306189617,-0.181646948,-1.042764172,-0.504885114,1.479561474,119.7435752,-21.17122646
51238.9397,1000,-0.406613396,489,-0.34859478,-0.561962204,-0.874575717,1.116605406,-0.350903582,1.130789826,-0.502358897,-0.899626217,120.078295,-21.41357296
114506.0323,747,-0.407926125,490,-0.348643787,-0.719483158,-1.112822833,0.908737942,-0.378106922,0.144868523,-0.504885114,-0.8999443,126.5776347,-22.49678844
14.424,0,-0.408585249,491,-0.292603763,-0.792609152,-0.993113494,0.783307994,-0.339492235,-0.964449031,-0.504885114,1.410259925,120.7807385,-23.35724099
178391.1798,515,-0.408293568,492,-0.348631427,-0.538018421,-0.941017124,1.131521981,-0.360419309,-0.293949603,-0.504711341,-0.899906754,123.2606223,-21.20857889
29.5341,52,-0.230694056,493,-0.331463559,-0.744085506,-1.08472152,0.775804448,-0.381736752,-1.028523846,-0.504885114,1.466960151,127.7577563,-22.82786776
1.6995,2,-0.289684752,494,-0.261360924,-0.703171204,-1.013251043,1.144726405,-0.344637965,-1.048825953,-0.504885114,-0.900030717,124.7264657,-22.32964697
12.9762,3,-0.385226555,495,-0.323742595,-0.670558168,-1.278005747,1.242702226,-0.338992322,1.324030276,-0.504885114,-0.900030717,123.1385784,-22.05297027
8179.5059,795,-0.398765172,496,-0.348047179,-0.641192179,-0.957410111,0.656954351,-0.327273153,-0.641024031,-0.497954689,-0.898951268,119.1650174,-23.15473614
0.4645,0,-0.408585249,497,-0.322962076,-0.516637094,-0.892884568,1.416341505,-0.370597262,-0.763061124,-0.504885114,1.028645036,119.729759,-21.14927727
12.8718,0,-0.408585249,498,-0.321425964,-0.571105474,-0.69220405,1.238215393,-0.381584562,1.173089288,-0.504885114,-0.900030717,119.6054223,-20.65305663
15.3586,22,-0.26385947,499,-0.332142494,-0.60974098,-0.781295965,1.184817239,-0.366493867,1.544831521,-0.504885114,-0.900030717,118.3884678,-21.28642142
8931.7446,729,-0.400338817,500,-0.348283138,-0.680930148,-0.853284127,0.926386573,-0.343705093,1.156089373,-0.501960369,-0.8995301,119.7664922,-22.68101351
3.6541,3,-0.325635387,501,-0.284550219,-0.720602151,-1.128359193,1.036798153,-0.366671388,1.646324413,-0.504885114,-0.900030717,122.5899008,-22.81653022
17.1072,0,-0.408585249,502,-0.346525056,-0.627196251,-0.662546133,0.647464916,-0.382394417,1.530603399,-0.504885114,-0.877336697,117.8179494,-22.87968362
234.6368,106,-0.362941156,503,-0.347102483,-0.924546367,-0.82985685,0.812366272,0.555280555,1.627867041,-0.504885114,-0.890804765,115.3991387,-20.78777362
68294.8577,1129,-0.406915002,504,-0.348587716,-0.745397585,-1.032303221,1.246262806,-0.362834421,1.040832041,-0.503384695,-0.899888298,116.1081786,-22.54797867
12494.8047,703,-0.402900639,505,-0.34849332,-0.506592294,-0.775779385,1.074572222,-0.359727726,1.256102143,-0.504699473,-0.900030717,118.1530681,-21.86273781
1.9373,0,-0.408585249,506,0.047266385,-0.798044106,-0.851480986,1.162672474,0.418999884,-0.751586909,-0.401824996,1.169779283,117.6608657,-23.20225232
0.2718,0,-0.408585249,507,0.484831539,-0.788512805,-0.78925266,1.122956176,0.657704218,-1.048825953,-0.504885114,1.484925619,117.6779926,-23.19951074
0.2608,0,-0.408585249,508,0.625573283,-0.563646168,-0.166358382,0.596766344,1.553382731,-1.048825953,-0.504885114,1.484925619,117.7891283,-22.69454746
0.3761,4,0.665976814,509,1.884552091,-0.563646168,-0.25441293,0.596766344,1.250915999,-1.048825953,-0.504885114,1.484925619,117.792815,-22.69266019
